rec_id,recommendation_label,recommendation_stage,recommendation_source_lines,recommendation_source_section,doc_ref_num,doc_short_name,doc_type,doc_year,doc_reference_raw_excerpt,pair_score,direct_ref_in_recommendation_unit,direct_alias_in_recommendation_text,recommendation_inline_citations,theme_overlap_terms,context_overlap_terms,support_types,doc_mention_snippet,doc_mention_ref_hit,doc_mention_aliases,recommendation_paper_excerpt,extraction_note,pair_reliability_label,pair_reliability_reason,reliability_weight,pairing_basis_summary
R012,"Optimize product lifetime (durability, reliability, repairability)",use,1084-1110,2) LIFETIME OPTIMIZATION,7,WEEE Directive,Directive,2012,"[7] European Union, Directive 2012/19/EU of the European Parliament and of the Council on Waste Electrical and Electronic Equipment (WEEE). Accessed: Jan. 17, 2025. [Online]. Available: http://data.europa.eu/eli/dir/2012/19/2018-07-04/eng",9.6,False,WEEE,"92,110,111,112",,optimization; repairability,direct_alias_in_rec_text; paper_doc_context_overlap; stage_prior,"ESPR also interfaces with other EU regulations, such as the Extended Producer Responsibility (EPR) environmental policy [30], the Restriction of Hazardous Substances (RoHS) Directive [31], the New Batteries and Waste Batteries Regulation [32], and the Waste Electrical and Electronic Equipment Directive (WEEE) [7].",True,WEEE; Waste Electrical and Electronic Equipment Directive,"2) LIFETIME OPTIMIZATION Manufacturers can influence longevity through product design and support for repairability [110]. This principle applies to all WEEE categories but is particularly valuable for long-lasting, resource-intensive products like temperature exchange devices (Category 1) and large equipment (Category 4), as emphasized by Sustain-a-Print project partners (Table 2). Lifetime optimization begins with prioritizing durability and repairability during the design phase. Products designed to withstand wear and tear, alongside features that allow for easy repair and refurbishment, ar",,high,Direct evidence in recommendation unit (explicit citation and/or explicit document alias mention).,1.0,document alias mentioned in recommendation text (WEEE); paper context overlap: optimization; repairability; lifecycle/policy prior match
R012,"Optimize product lifetime (durability, reliability, repairability)",use,1084-1110,2) LIFETIME OPTIMIZATION,8,ESPR (Ecodesign for Sustainable Products Regulation),Regulation,2024,"[8] (2024). European Union, Regulation (EU) 2024/1781 of the European Parliament and of the Council of 13 June 2024 Establishing a Framework for the Setting of Ecodesign Requirements for Sustainable Products, Amending Directive (EU) 2020/1828 and Regulation (EU) 2023/1542 and Repealing Directive 2009/125/EC. Accessed: Jan. 17, 2025. [Online]. Available: https://eur-lex.europa.eu/eli/reg/2024/1781/oj/eng",5.4,False,,"92,110,111,112",durability; repairability,,theme_overlap; stage_prior,"the Waste from Electrical and Electronic Equipment Directive or Ecodesign for Sustainable Products Regulation), driving new research into greener electronics [7], [8], although, to date, a common or unified definition of what, exactly, it means for electronics to be more ‘‘green’’ does not clearly exist.",True,Ecodesign for Sustainable Products Regulation,"2) LIFETIME OPTIMIZATION Manufacturers can influence longevity through product design and support for repairability [110]. This principle applies to all WEEE categories but is particularly valuable for long-lasting, resource-intensive products like temperature exchange devices (Category 1) and large equipment (Category 4), as emphasized by Sustain-a-Print project partners (Table 2). Lifetime optimization begins with prioritizing durability and repairability during the design phase. Products designed to withstand wear and tear, alongside features that allow for easy repair and refurbishment, ar",,low,Indirect thematic/policy linkage inferred from the paper; useful for pseudo-gold expansion but requires manual validation.,0.45,theme overlap: durability; repairability; lifecycle/policy prior match
R012,"Optimize product lifetime (durability, reliability, repairability)",use,1084-1110,2) LIFETIME OPTIMIZATION,22,Circular Economy Action Plan (CEAP),Commission communication,2020,"[22] (2020). European Union, A New Circular Economy Action Plan for a Cleaner and More Competitive Europe. Accessed: Jan. 17, 2025. [Online]. Available: https://eur-lex.europa.eu/ legal-content/EN/TXT/?uri=celex:52020DC0098 VOLUME 13, 2025 K. Vogel et al.: Defining and Achieving Next-Generation Green Electronics",4.2,False,,"92,110,111,112",repairability,,theme_overlap; stage_prior,"The EU’s Circular Economy Action Plan promotes durable products, waste reduction, and sustainable practices like reuse and recycling [22].",True,Circular Economy Action Plan,"2) LIFETIME OPTIMIZATION Manufacturers can influence longevity through product design and support for repairability [110]. This principle applies to all WEEE categories but is particularly valuable for long-lasting, resource-intensive products like temperature exchange devices (Category 1) and large equipment (Category 4), as emphasized by Sustain-a-Print project partners (Table 2). Lifetime optimization begins with prioritizing durability and repairability during the design phase. Products designed to withstand wear and tear, alongside features that allow for easy repair and refurbishment, ar",,low,Indirect thematic/policy linkage inferred from the paper; useful for pseudo-gold expansion but requires manual validation.,0.45,theme overlap: repairability; lifecycle/policy prior match
R012,"Optimize product lifetime (durability, reliability, repairability)",use,1084-1110,2) LIFETIME OPTIMIZATION,28,Ecodesign Directive,Directive,2009,"[28] (2009). European Union, Directive 2009/125/EC of the European Parliament and of the Council of 21 October 2009 Establishing a Framework for the Setting of Ecodesign Requirements for EnergyRelated Products. Accessed: Jan. 17, 2025. [Online]. Available: http://data.europa.eu/eli/dir/2009/125/oj/eng",3.3,False,,"92,110,111,112",,reliability,paper_doc_context_overlap; stage_prior,"To address this, the EU’s Ecodesign Directive urges electronics manufacturers to prioritize three key areas during product design: i) reducing energy consumption during production and use, ii) enhancing resource efficiency, and iii) optimizing product lifespans through improved reliability and circularity features such as remanufacturing, reuse, and repair [28].",True,Ecodesign Directive,"2) LIFETIME OPTIMIZATION Manufacturers can influence longevity through product design and support for repairability [110]. This principle applies to all WEEE categories but is particularly valuable for long-lasting, resource-intensive products like temperature exchange devices (Category 1) and large equipment (Category 4), as emphasized by Sustain-a-Print project partners (Table 2). Lifetime optimization begins with prioritizing durability and repairability during the design phase. Products designed to withstand wear and tear, alongside features that allow for easy repair and refurbishment, ar",,very_low,Weak or generic linkage signal; high risk of false positive.,0.2,paper context overlap: reliability; lifecycle/policy prior match
R012,"Optimize product lifetime (durability, reliability, repairability)",use,1084-1110,2) LIFETIME OPTIMIZATION,30,Waste Framework Directive / EPR context,Directive,2008,"[30] (2018). European Union, Directive 2008/98/EC of the European Parliament and of the Council of 19 November 2008 on Waste and Repealing Certain Directives. Accessed: May 5, 2025. [Online]. Available: http://data.europa.eu/eli/dir/2008/98/2018-07-05/eng",-1.0,False,,"92,110,111,112",,,stage_prior,"ESPR also interfaces with other EU regulations, such as the Extended Producer Responsibility (EPR) environmental policy [30], the Restriction of Hazardous Substances (RoHS) Directive [31], the New Batteries and Waste Batteries Regulation [32], and the Waste Electrical and Electronic Equipment Directive (WEEE) [7].",True,EPR; Extended Producer Responsibility,"2) LIFETIME OPTIMIZATION Manufacturers can influence longevity through product design and support for repairability [110]. This principle applies to all WEEE categories but is particularly valuable for long-lasting, resource-intensive products like temperature exchange devices (Category 1) and large equipment (Category 4), as emphasized by Sustain-a-Print project partners (Table 2). Lifetime optimization begins with prioritizing durability and repairability during the design phase. Products designed to withstand wear and tear, alongside features that allow for easy repair and refurbishment, ar",,very_low,Weak or generic linkage signal; high risk of false positive.,0.2,lifecycle/policy prior match
R012,"Optimize product lifetime (durability, reliability, repairability)",use,1084-1110,2) LIFETIME OPTIMIZATION,21,European Green Deal (EP Resolution),Parliament resolution,2020,"[21] (2020). European Union, European Parliament Resolution of 15 January 2020 on the European Green Deal (2019/2956(RSP). Accessed: May 5, 2025. [Online]. Available: https://eur-lex.europa.eu/legalcontent/EN/TXT/?uri=CELEX%3A52020IP0005&qid=1746438016148",-2.0,False,,"92,110,111,112",,,,"SNAPSHOT OF EU SUSTAINABILITY GUIDELINES & REGULATIONS FOR ELECTRONICS With the approval of the EU Green Deal, the EU aims for climate neutrality by 2050 and a 55% emissions reduction by 2030 [21].",True,Green Deal,"2) LIFETIME OPTIMIZATION Manufacturers can influence longevity through product design and support for repairability [110]. This principle applies to all WEEE categories but is particularly valuable for long-lasting, resource-intensive products like temperature exchange devices (Category 1) and large equipment (Category 4), as emphasized by Sustain-a-Print project partners (Table 2). Lifetime optimization begins with prioritizing durability and repairability during the design phase. Products designed to withstand wear and tear, alongside features that allow for easy repair and refurbishment, ar",,very_low,Weak or generic linkage signal; high risk of false positive.,0.2,weak heuristic association only
R012,"Optimize product lifetime (durability, reliability, repairability)",use,1084-1110,2) LIFETIME OPTIMIZATION,26,Critical Raw Materials Act,Regulation,2024,"[26] (2024). European Union, Regulation (EU) 2024/1252 of the European Parliament and of the Council of 11 April 2024 Establishing a Framework for Ensuring a Secure and Sustainable Supply of Critical Raw Materials and Amending Regulations (EU), no. 168/2013, (EU) 2018/858, (EU) 2018/1724 and (EU) 2019/1020. Accessed: May 5, 2025. [Online]. Available: http://data.europa.eu/eli/reg/2024/1252/oj/eng",-2.0,False,,"92,110,111,112",,,,"Finally, the Critical Raw Materials Act, adopted by the EU in May 2024, aims to ensure a secure and sustainable supply of critical raw materials essential for the green and digital transitions [26], supporting research into more green electronics that use fewer critical materials than conventional electronics.",True,Critical Raw Materials Act,"2) LIFETIME OPTIMIZATION Manufacturers can influence longevity through product design and support for repairability [110]. This principle applies to all WEEE categories but is particularly valuable for long-lasting, resource-intensive products like temperature exchange devices (Category 1) and large equipment (Category 4), as emphasized by Sustain-a-Print project partners (Table 2). Lifetime optimization begins with prioritizing durability and repairability during the design phase. Products designed to withstand wear and tear, alongside features that allow for easy repair and refurbishment, ar",,very_low,Weak or generic linkage signal; high risk of false positive.,0.2,weak heuristic association only
R012,"Optimize product lifetime (durability, reliability, repairability)",use,1084-1110,2) LIFETIME OPTIMIZATION,27,Chemicals Strategy for Sustainability,Commission communication,2020,"[27] (2020). European Union, Chemicals Strategy for Sustainability Towards a Toxic-Free Environment. Accessed: Jan. 17, 2025. [Online]. Available: https://eur-lex.europa.eu/legal-content/EN/TXT/?uri= CELEX%3A52020DC0667&qid=1746439390567",-2.0,False,,"92,110,111,112",,,,"Furthermore, the European Chemicals Strategy for Sustainability aims to further climate neutrality, a circular economy, and zero pollution for chemicals [27].",True,Chemicals Strategy for Sustainability,"2) LIFETIME OPTIMIZATION Manufacturers can influence longevity through product design and support for repairability [110]. This principle applies to all WEEE categories but is particularly valuable for long-lasting, resource-intensive products like temperature exchange devices (Category 1) and large equipment (Category 4), as emphasized by Sustain-a-Print project partners (Table 2). Lifetime optimization begins with prioritizing durability and repairability during the design phase. Products designed to withstand wear and tear, alongside features that allow for easy repair and refurbishment, ar",,very_low,Weak or generic linkage signal; high risk of false positive.,0.2,weak heuristic association only
R012,"Optimize product lifetime (durability, reliability, repairability)",use,1084-1110,2) LIFETIME OPTIMIZATION,31,RoHS Directive,Directive,2011,"[31] (2011). European Union, Directive 2011/65/EU of the European Parliament on the Restriction of the Use of Certain Hazardous Substances in Electrical and Electronic Equipment (ROHS). Accessed: Jan. 17, 2025. [Online]. Available: http://data.europa.eu/eli/dir/2011/65/2016-0715/eng",-2.0,False,,"92,110,111,112",,,,"ESPR also interfaces with other EU regulations, such as the Extended Producer Responsibility (EPR) environmental policy [30], the Restriction of Hazardous Substances (RoHS) Directive [31], the New Batteries and Waste Batteries Regulation [32], and the Waste Electrical and Electronic Equipment Directive (WEEE) [7].",True,RoHS; ROHS; Restriction of Hazardous Substances,"2) LIFETIME OPTIMIZATION Manufacturers can influence longevity through product design and support for repairability [110]. This principle applies to all WEEE categories but is particularly valuable for long-lasting, resource-intensive products like temperature exchange devices (Category 1) and large equipment (Category 4), as emphasized by Sustain-a-Print project partners (Table 2). Lifetime optimization begins with prioritizing durability and repairability during the design phase. Products designed to withstand wear and tear, alongside features that allow for easy repair and refurbishment, ar",,very_low,Weak or generic linkage signal; high risk of false positive.,0.2,weak heuristic association only
R012,"Optimize product lifetime (durability, reliability, repairability)",use,1084-1110,2) LIFETIME OPTIMIZATION,32,Battery Regulation,Regulation,2023,"[32] (2023). European Union, Regulation (EU) 2023/1542 of the European Parliament and of the Council of 12 July 2023 Concerning Batteries and Waste Batteries, Amending Directive 2008/98/EC and Regulation (EU) 2019/1020 and Repealing Directive 2006/66/EC. Accessed: Jan. 17, 2025. [Online]. Available: https://eurlex.europa.eu/eli/reg/2023/1542/oj/eng",-2.0,False,,"92,110,111,112",,,,"ESPR also interfaces with other EU regulations, such as the Extended Producer Responsibility (EPR) environmental policy [30], the Restriction of Hazardous Substances (RoHS) Directive [31], the New Batteries and Waste Batteries Regulation [32], and the Waste Electrical and Electronic Equipment Directive (WEEE) [7].",True,Batteries Regulation; waste batteries,"2) LIFETIME OPTIMIZATION Manufacturers can influence longevity through product design and support for repairability [110]. This principle applies to all WEEE categories but is particularly valuable for long-lasting, resource-intensive products like temperature exchange devices (Category 1) and large equipment (Category 4), as emphasized by Sustain-a-Print project partners (Table 2). Lifetime optimization begins with prioritizing durability and repairability during the design phase. Products designed to withstand wear and tear, alongside features that allow for easy repair and refurbishment, ar",,very_low,Weak or generic linkage signal; high risk of false positive.,0.2,weak heuristic association only
R012,"Optimize product lifetime (durability, reliability, repairability)",use,1084-1110,2) LIFETIME OPTIMIZATION,33,Conflict Minerals Regulation,Regulation,2017,"[33] (2017). European Union, Regulation (EU) 2017/821 of the European Parliament and of the Council of 17 May 2017 Laying Down Supply Chain Due Diligence Obligations for Union Importers of Tin, Tantalum and Tungsten, Their Ores, and Gold Originating From Conflict-Affected and High-Risk Areas. Accessed: Jan. 17, 2025. [Online]. Available: http://data.europa.eu/eli/reg/2017/821/oj/eng",-2.0,False,,"92,110,111,112",,,,"Separately, the Conflict Minerals Regulation [33], effective from 2021, applies to the electronics industry by preventing the trade of tin, tantalum, tungsten, and gold (3TG) from financing armed conflict or being mined using forced labor.",True,"Conflict Minerals Regulation; 3TG; tin, tantalum, tungsten, and gold","2) LIFETIME OPTIMIZATION Manufacturers can influence longevity through product design and support for repairability [110]. This principle applies to all WEEE categories but is particularly valuable for long-lasting, resource-intensive products like temperature exchange devices (Category 1) and large equipment (Category 4), as emphasized by Sustain-a-Print project partners (Table 2). Lifetime optimization begins with prioritizing durability and repairability during the design phase. Products designed to withstand wear and tear, alongside features that allow for easy repair and refurbishment, ar",,very_low,Weak or generic linkage signal; high risk of false positive.,0.2,weak heuristic association only
R012,"Optimize product lifetime (durability, reliability, repairability)",use,1084-1110,2) LIFETIME OPTIMIZATION,34,SSbD Framework Recommendation,Commission recommendation,2022,"[34] (2022). European Union, Commission Recommendation (EU) 2022/2510 of 8 December 2022 Establishing a European Assessment Framework for ’Safe and Sustainable by Design’ Chemicals and Materials. Accessed: May 5, 2025. [Online]. Available: https://eur-lex.europa.eu/legalcontent/EN/TXT/?uri=CELEX%3A32022H2510&qid=1746439522087",-2.0,False,,"92,110,111,112",,,,"To guide ecodesign of materials and chemicals, the Joint Research Centre (JRC) of the European Commission proposed the safe and sustainable by design (SSbD) framework [34].",True,SSbD; safe and sustainable by design,"2) LIFETIME OPTIMIZATION Manufacturers can influence longevity through product design and support for repairability [110]. This principle applies to all WEEE categories but is particularly valuable for long-lasting, resource-intensive products like temperature exchange devices (Category 1) and large equipment (Category 4), as emphasized by Sustain-a-Print project partners (Table 2). Lifetime optimization begins with prioritizing durability and repairability during the design phase. Products designed to withstand wear and tear, alongside features that allow for easy repair and refurbishment, ar",,very_low,Weak or generic linkage signal; high risk of false positive.,0.2,weak heuristic association only
R012,"Optimize product lifetime (durability, reliability, repairability)",use,1084-1110,2) LIFETIME OPTIMIZATION,35,SRIP for Safe and Sustainable Chemicals and Materials,EU strategy/plan,2022,"[35] (2022). European Union, Strategic Research and Innovation Plan for Safe and Sustainable Chemicals and Materials. Accessed: Jan. 17, 2025. [Online]. Available: https://data.europa.eu/doi/10.2777/876851",-2.0,False,,"92,110,111,112",,,,"The SSbD framework supports investment and innovation in sustainable chemicals, integrating with the EU’s research and innovation agenda and Strategic Research and Innovation Plan (SRIP) for chemicals and materials [35].",True,Strategic Research and Innovation Plan; SRIP,"2) LIFETIME OPTIMIZATION Manufacturers can influence longevity through product design and support for repairability [110]. This principle applies to all WEEE categories but is particularly valuable for long-lasting, resource-intensive products like temperature exchange devices (Category 1) and large equipment (Category 4), as emphasized by Sustain-a-Print project partners (Table 2). Lifetime optimization begins with prioritizing durability and repairability during the design phase. Products designed to withstand wear and tear, alongside features that allow for easy repair and refurbishment, ar",,very_low,Weak or generic linkage signal; high risk of false positive.,0.2,weak heuristic association only
R012,"Optimize product lifetime (durability, reliability, repairability)",use,1084-1110,2) LIFETIME OPTIMIZATION,36,CSRD,Directive,2022,"[36] (2022). European Union, Directive (EU) 2022/2464 of the European Parliament and of the Council of 14 December 2022 Amending Regulation (EU), no. 537/2014, Directive 2004/109/EC, Directive 2006/43/EC and Directive 2013/34/EU, as Regards Corporate Sustainability Reporting. Accessed: May 5, 2025. [Online]. Available: http://data.europa.eu/eli/dir/2022/2464/oj/eng VOLUME 13, 2025",-2.0,False,,"92,110,111,112",,,,Other important EU initiatives include the Corporate Sustainability Reporting Directive (CSRD) which modernizes and strengthens the rules for social and environmental reporting by companies [36].,True,CSRD; Corporate Sustainability Reporting Directive,"2) LIFETIME OPTIMIZATION Manufacturers can influence longevity through product design and support for repairability [110]. This principle applies to all WEEE categories but is particularly valuable for long-lasting, resource-intensive products like temperature exchange devices (Category 1) and large equipment (Category 4), as emphasized by Sustain-a-Print project partners (Table 2). Lifetime optimization begins with prioritizing durability and repairability during the design phase. Products designed to withstand wear and tear, alongside features that allow for easy repair and refurbishment, ar",,very_low,Weak or generic linkage signal; high risk of false positive.,0.2,weak heuristic association only
R012,"Optimize product lifetime (durability, reliability, repairability)",use,1084-1110,2) LIFETIME OPTIMIZATION,37,EU Taxonomy for Sustainable Activities,Regulation,2020,"[37] (2020). Regulation (EU) 2020/852 of the European Parliament and of the Council of 18 June 2020 on the Establishment of a Framework to Facilitate Sustainable Investment, and Amending Regulation (EU) 2019/2088. Accessed: May 5, 2025. [Online]. Available: http://data.europa.eu/eli/reg/2020/852/oj/eng",-2.0,False,,"92,110,111,112",,,,"In a complementary direction, the EU Taxonomy for Sustainable Activities is a science-based classification system that identifies environmentally sustainable economic activities [37].",True,EU Taxonomy; Taxonomy for Sustainable Activities,"2) LIFETIME OPTIMIZATION Manufacturers can influence longevity through product design and support for repairability [110]. This principle applies to all WEEE categories but is particularly valuable for long-lasting, resource-intensive products like temperature exchange devices (Category 1) and large equipment (Category 4), as emphasized by Sustain-a-Print project partners (Table 2). Lifetime optimization begins with prioritizing durability and repairability during the design phase. Products designed to withstand wear and tear, alongside features that allow for easy repair and refurbishment, ar",,very_low,Weak or generic linkage signal; high risk of false positive.,0.2,weak heuristic association only
R012,"Optimize product lifetime (durability, reliability, repairability)",use,1084-1110,2) LIFETIME OPTIMIZATION,38,CSDDD,Directive,2024,"[38] (2024). European Union, Directive (EU) 2024/1760 of the European Parliament and of the Council of 13 June 2024 on Corporate Sustainability Due Diligence and Amending Directive (EU) 2019/1937 and Regulation (EU) 2023/2859. Accessed: May 5, 2025. [Online]. Available: https://eurlex.europa.eu/eli/dir/2024/1760/oj/eng",-2.0,False,,"92,110,111,112",,,,"Additionally, the Directive on Corporate Sustainability Due Diligence (CSDDD) mandates large companies to identify, prevent, mitigate, and account for human rights and environmental impacts throughout their value chains [38].",True,CSDDD; Corporate Sustainability Due Diligence,"2) LIFETIME OPTIMIZATION Manufacturers can influence longevity through product design and support for repairability [110]. This principle applies to all WEEE categories but is particularly valuable for long-lasting, resource-intensive products like temperature exchange devices (Category 1) and large equipment (Category 4), as emphasized by Sustain-a-Print project partners (Table 2). Lifetime optimization begins with prioritizing durability and repairability during the design phase. Products designed to withstand wear and tear, alongside features that allow for easy repair and refurbishment, ar",,very_low,Weak or generic linkage signal; high risk of false positive.,0.2,weak heuristic association only
R012,"Optimize product lifetime (durability, reliability, repairability)",use,1084-1110,2) LIFETIME OPTIMIZATION,23,New Industrial Strategy for Europe,Parliament resolution,2020,"[23] (2020). European Union, European Parliament Resolution of 25 November 2020 on a New Industrial Strategy for Europe (2020/2076(INI)). Accessed: Jan. 17, 2025. [Online]. Available: https://eur-lex.europa.eu/ legal-content/EN/TXT/?uri=CELEX%3A52020IP0321&qid= 1746438592305",-3.0,False,,"92,110,111,112",,,,"Complementing this, the European Industrial Strategy and newly-launched Clean Industrial Deal aim to strengthen Europe’s industrial base while driving sustainability and innovation [23], [24].",True,European Industrial Strategy,"2) LIFETIME OPTIMIZATION Manufacturers can influence longevity through product design and support for repairability [110]. This principle applies to all WEEE categories but is particularly valuable for long-lasting, resource-intensive products like temperature exchange devices (Category 1) and large equipment (Category 4), as emphasized by Sustain-a-Print project partners (Table 2). Lifetime optimization begins with prioritizing durability and repairability during the design phase. Products designed to withstand wear and tear, alongside features that allow for easy repair and refurbishment, ar",,very_low,Weak or generic linkage signal; high risk of false positive.,0.2,weak heuristic association only
R012,"Optimize product lifetime (durability, reliability, repairability)",use,1084-1110,2) LIFETIME OPTIMIZATION,24,Clean Industrial Deal,Commission communication,2025,"[24] (2025). European Union, The Clean Industrial Deal: A Joint Roadmap for Competitiveness and Decarbonisation. Accessed: Jan. 17, 2025. [Online]. Available: https://eur-lex.europa.eu/legalcontent/EN/TXT/?uri=CELEX%3A52025DC0085&qid= 1746438708611",-3.0,False,,"92,110,111,112",,,,"Complementing this, the European Industrial Strategy and newly-launched Clean Industrial Deal aim to strengthen Europe’s industrial base while driving sustainability and innovation [23], [24].",True,Clean Industrial Deal,"2) LIFETIME OPTIMIZATION Manufacturers can influence longevity through product design and support for repairability [110]. This principle applies to all WEEE categories but is particularly valuable for long-lasting, resource-intensive products like temperature exchange devices (Category 1) and large equipment (Category 4), as emphasized by Sustain-a-Print project partners (Table 2). Lifetime optimization begins with prioritizing durability and repairability during the design phase. Products designed to withstand wear and tear, alongside features that allow for easy repair and refurbishment, ar",,very_low,Weak or generic linkage signal; high risk of false positive.,0.2,weak heuristic association only
R012,"Optimize product lifetime (durability, reliability, repairability)",use,1084-1110,2) LIFETIME OPTIMIZATION,25,EU Chips Act,Regulation,2023,"[25] (2023). European Union, Regulation (EU) 2023/1781 of the European Parliament and of the Council of 13 September 2023 Establishing a Framework of Measures for Strengthening Europe’s Semiconductor Ecosystem and Amending Regulation (EU) 2021/694 (Chips Act). Accessed: Feb. 4, 2025. [Online]. Available: http://data.europa.eu/eli/reg/2023/1781/oj/eng",-3.0,False,,"92,110,111,112",,,,"Beyond the sustainability aspects, the electronic industry is called to find innovative solutions to achieve two important economic objectives, insourcing of electronic supply chains after decades of outsourcing to Asia [25], and reducing reliance on critical raw materials [26].",True,,"2) LIFETIME OPTIMIZATION Manufacturers can influence longevity through product design and support for repairability [110]. This principle applies to all WEEE categories but is particularly valuable for long-lasting, resource-intensive products like temperature exchange devices (Category 1) and large equipment (Category 4), as emphasized by Sustain-a-Print project partners (Table 2). Lifetime optimization begins with prioritizing durability and repairability during the design phase. Products designed to withstand wear and tear, alongside features that allow for easy repair and refurbishment, ar",,very_low,Weak or generic linkage signal; high risk of false positive.,0.2,weak heuristic association only
R013,"Prioritize reuse, repairability, recycling, and circularity at end-of-life",end-of-life,1130-1193,"1) REUSE, REPAIRABILITY, RECYCLING, AND CIRCULARITY",7,WEEE Directive,Directive,2012,"[7] European Union, Directive 2012/19/EU of the European Parliament and of the Council on Waste Electrical and Electronic Equipment (WEEE). Accessed: Jan. 17, 2025. [Online]. Available: http://data.europa.eu/eli/dir/2012/19/2018-07-04/eng",17.7,False,WEEE,"66,115,116,117,118,119,120,121,122",end; life; recovery; recycl; reuse,disassembly; recovery; recycl; repairability; reuse,direct_alias_in_rec_text; theme_overlap; paper_doc_context_overlap; stage_prior,"These products often fall outside or across multiple regulatory frameworks, like the WEEE Directive [7], [12], and their unique material compositions and embedded functionalities may complicate sorting, disassembly, and recovery processes.",True,WEEE,"1) REUSE, REPAIRABILITY, RECYCLING, AND CIRCULARITY An ideal EoL management system for green electronics might resemble a closed-loop system, cascading devices from primary use to lower-performance applications before recycling and material recovery [66]. From an environmental point of view, reuse is usually the best option, as it minimizes waste and conserves resources more effectively than recycling [115]. Achieving material circularity therefore involves a tiered approach: remanufacturing, where components are refurbished for reuse in similar products; repurposing, where recovered materials",,high,Direct evidence in recommendation unit (explicit citation and/or explicit document alias mention).,1.0,document alias mentioned in recommendation text (WEEE); theme overlap: end; life; recovery; recycl; reuse; paper context overlap: disassembly; recovery; recycl; repairability; reuse; lifecycle/policy prior match
R013,"Prioritize reuse, repairability, recycling, and circularity at end-of-life",end-of-life,1130-1193,"1) REUSE, REPAIRABILITY, RECYCLING, AND CIRCULARITY",30,Waste Framework Directive / EPR context,Directive,2008,"[30] (2018). European Union, Directive 2008/98/EC of the European Parliament and of the Council of 19 November 2008 on Waste and Repealing Certain Directives. Accessed: May 5, 2025. [Online]. Available: http://data.europa.eu/eli/dir/2008/98/2018-07-05/eng",12.5,False,EPR,"66,115,116,117,118,119,120,121,122",recycl,recycl,direct_alias_in_rec_text; theme_overlap; paper_doc_context_overlap; stage_prior,"ESPR also interfaces with other EU regulations, such as the Extended Producer Responsibility (EPR) environmental policy [30], the Restriction of Hazardous Substances (RoHS) Directive [31], the New Batteries and Waste Batteries Regulation [32], and the Waste Electrical and Electronic Equipment Directive (WEEE) [7].",True,EPR; Extended Producer Responsibility,"1) REUSE, REPAIRABILITY, RECYCLING, AND CIRCULARITY An ideal EoL management system for green electronics might resemble a closed-loop system, cascading devices from primary use to lower-performance applications before recycling and material recovery [66]. From an environmental point of view, reuse is usually the best option, as it minimizes waste and conserves resources more effectively than recycling [115]. Achieving material circularity therefore involves a tiered approach: remanufacturing, where components are refurbished for reuse in similar products; repurposing, where recovered materials",,high,Direct evidence in recommendation unit (explicit citation and/or explicit document alias mention).,1.0,document alias mentioned in recommendation text (EPR); theme overlap: recycl; paper context overlap: recycl; lifecycle/policy prior match
R013,"Prioritize reuse, repairability, recycling, and circularity at end-of-life",end-of-life,1130-1193,"1) REUSE, REPAIRABILITY, RECYCLING, AND CIRCULARITY",22,Circular Economy Action Plan (CEAP),Commission communication,2020,"[22] (2020). European Union, A New Circular Economy Action Plan for a Cleaner and More Competitive Europe. Accessed: Jan. 17, 2025. [Online]. Available: https://eur-lex.europa.eu/ legal-content/EN/TXT/?uri=celex:52020DC0098 VOLUME 13, 2025 K. Vogel et al.: Defining and Achieving Next-Generation Green Electronics",10.5,False,,"66,115,116,117,118,119,120,121,122",recycl; repairability; reuse,circularity; recycl; reuse,theme_overlap; paper_doc_context_overlap; stage_prior,"The EU’s Circular Economy Action Plan promotes durable products, waste reduction, and sustainable practices like reuse and recycling [22].",True,Circular Economy Action Plan,"1) REUSE, REPAIRABILITY, RECYCLING, AND CIRCULARITY An ideal EoL management system for green electronics might resemble a closed-loop system, cascading devices from primary use to lower-performance applications before recycling and material recovery [66]. From an environmental point of view, reuse is usually the best option, as it minimizes waste and conserves resources more effectively than recycling [115]. Achieving material circularity therefore involves a tiered approach: remanufacturing, where components are refurbished for reuse in similar products; repurposing, where recovered materials",,medium,Indirect but strong linkage: thematic overlap plus supporting document context in the paper and/or lifecycle-policy prior.,0.75,theme overlap: recycl; repairability; reuse; paper context overlap: circularity; recycl; reuse; lifecycle/policy prior match
